id,product_name_full,context_name,service_name,emds1,emds2,emds3,emds4,emds5,emds6,emds7,emds8,emds9,emds10,emds11,emds12,emds13,emds14,emds15,emds16,emds17,emds18,emds19,emds20,emds21,emds22,emds23,emds24,emds25,emds26,emds27,emds28,emds29,emds30,emds31,emds32,emds33,emds34,emds35,emds36,emds37,emds38,emds39,emds40,emds41,emds42,emds43,emds44,emds45,emds46,emds47,emds48,emds49,emds50,emds51,emds52,emds53,emds54,emds55,emds56,emds57,emds58,emds59,emds60,emds61,emds62,emds63,emds64
6763,"e*thirteen Tubeless Rim Tape, 8 m",null,null,-0.213088,-0.014811,0.011832,-0.21739,-0.201393,0.064512,-0.001187,-0.172634,-0.205479,-0.0201,0.235644,0.097463,-0.102111,-0.035259,-0.023246,-0.022494,0.367324,0.084692,-0.258965,-0.125183,-0.028162,-0.041135,0.38811,-0.080654,-0.298741,0.584831,-0.068535,-0.225504,0.019116,0.106654,-0.153146,-0.27658,0.07177,0.141034,0.082959,0.162429,0.012958,-0.043501,0.320209,-0.069112,-0.388335,0.00563,0.010458,-0.03861,0.026029,-0.15769,0.041725,0.034662,0.166533,-0.10912,0.111196,0.356036,0.294428,-0.087419,0.046785,0.059985,0.051827,-0.122119,0.008419,0.075619,-0.154455,-0.112332,-0.098078,0.100222
7029,DT Swiss Ratchet System® XD Driver for SRAM XX1/X01,null,null,-0.060516,0.261771,-0.18184,-0.184168,0.120002,-0.136831,-0.018324,-0.147628,-0.272966,0.283865,-0.071046,-0.048781,0.254823,0.052818,-0.093142,0.002901,-0.143884,0.327627,0.110968,0.008777,-0.264972,-0.178178,0.150939,-0.017326,-0.212824,0.137903,-0.205704,0.109792,0.156698,-0.12781,-0.20714,-0.04425,0.017917,-0.018922,-0.237623,0.098711,-0.054934,0.208079,0.225687,0.098728,-0.316004,0.134098,-0.000006,-0.063535,0.051968,-0.184599,-0.051616,0.071331,-0.138339,-0.129981,0.247331,0.457222,-0.017742,-0.176171,-0.025331,-0.127896,0.061088,0.125102,0.1986,-0.104075,-0.199507,0.047736,-0.08985,-0.501407
7031,Shimano SM-HB20 Center Lock Lockring,null,null,-0.204828,0.399871,-0.191289,-0.050358,-0.024343,-0.199764,0.056041,-0.018262,-0.261523,0.3411,0.022744,-0.090281,0.212143,0.000806,-0.106097,0.300089,-0.09781,0.177924,0.083875,0.088863,0.014569,-0.153142,0.103204,-0.215754,-0.347392,0.357769,0.000707,0.198822,0.160635,-0.035217,-0.146607,-0.206666,0.144991,0.037617,-0.181632,0.174629,0.177714,0.138834,0.086193,-0.027875,-0.41181,-0.012603,-0.026456,-0.039843,0.047518,-0.163596,0.071803,0.104358,-0.171074,-0.284711,0.377175,0.205006,0.061478,-0.064794,-0.057493,-0.064256,-0.053568,-0.025242,0.041982,-0.264438,-0.222791,-0.080546,-0.175631,-0.39629
7036,Hope Conversion Kit for Pro 4 Hubs,null,null,-0.242541,0.49096,-0.066462,-0.178371,0.04508,-0.119348,0.202949,-0.061694,-0.136944,0.280298,-0.102255,-0.0353,0.17776,0.002793,0.026218,0.276741,-0.056382,0.27108,-0.048357,0.146998,-0.125416,-0.192097,0.092979,-0.081621,-0.514689,0.259994,-0.031649,0.119379,0.140015,0.057597,-0.191561,-0.218562,0.088638,-0.048405,-0.19511,0.197502,-0.077649,0.180734,0.16553,-0.01365,-0.418541,0.015827,-0.058311,0.096345,0.0324,-0.150461,0.065221,0.195188,0.121041,-0.081757,0.346838,0.374552,0.088659,-0.174421,-0.026193,-0.067737,0.016283,0.12239,-0.057108,-0.32744,-0.142624,-0.142233,-0.076286,-0.271484
7039,Mavic Freehub Body SRAM XD for TS-2/ITS4 Wheel Models as of 2012,null,null,0,0.417586,-0.322899,-0.135894,0.048504,-0.231909,0.010882,-0.144455,-0.24346,0.396963,0.065902,0.039364,0.223482,-0.041345,-0.169087,0.14319,-0.024236,0.147346,0.076387,0.056652,-0.040864,-0.196275,0.115501,-0.270868,-0.193723,0.251297,-0.266515,0.149952,0.053457,-0.114657,-0.174489,-0.304931,0.140525,0.056657,-0.362917,0.128022,0.00834,0.224942,0.030929,0.060225,-0.432811,-0.133837,0.12213,-0.111985,-0.099227,-0.326502,-0.080049,0.099877,-0.201809,-0.210896,0.244714,0.290648,0.093222,-0.224309,-0.104872,-0.088288,0.102082,0.018205,0.185868,-0.165175,-0.046235,-0.112319,-0.192736,-0.404585
7042,DT Swiss SRAM XD Pawl Drive System® Conversion Kit w/ Freehub Body,null,null,-0.146845,0.023034,-0.109938,0.243141,0.007014,0.049694,0.143745,-0.176096,-0.108885,-0.366425,-0.250764,0.243805,-0.020304,0.015722,0.207189,0.295135,-0.205267,-0.060466,0.56854,0.255003,-0.405566,0.079451,0.01982,0.66535,0.228084,0.400006,0.432863,0.063405,-0.527842,-0.33119,-0.04382,0.125651,-0.006062,0.155033,0.474575,0.075043,-0.172352,0.291606,-0.04217,0.224573,-0.430851,0.064356,0.248637,-0.017518,-0.332072,-0.013556,0.139853,0.376596,-0.024689,-0.305029,0.272629,0.564895,-0.119182,0.172782,-0.242468,0.202592,0.243247,-0.208866,0.507434,-0.173476,-0.181613,-0.020464,0.301843,-0.785349
7066,Rohloff Speedhub Shifter Cable Set,null,null,-0.131005,-0.010718,-0.043895,0.160972,-0.087249,0.05859,0.171373,-0.497011,-0.120569,-0.451345,-0.07972,0.232502,-0.102312,0.102145,0.163756,0.27781,-0.050977,-0.174337,0.488847,0.3266,-0.487352,0.061145,0.121859,0.639602,0.145347,0.450622,0.373366,0.176108,-0.52942,-0.422473,-0.02228,0.191546,0.093602,0.008576,0.555132,0.096044,-0.144317,0.352805,0.026973,0.183026,-0.421008,-0.039362,0.350395,-0.00318,-0.383156,-0.041314,0.095046,0.299192,-0.009676,-0.164512,0.508018,0.475443,-0.112763,0.24265,-0.330022,0.173992,0.261875,-0.143138,0.571672,-0.204778,-0.352354,-0.01145,0.239331,-0.657784
7636,Shimano XT FH-M756 Disc 6-bolt Rear Hub for Quick Releases,null,null,-0.145874,0.254311,-0.133818,-0.239699,0.011638,-0.12074,0.020811,0.112861,-0.133126,0.199755,-0.080233,0.009726,0.12388,-0.049408,-0.097523,0.259854,-0.327269,0.154338,0.071661,-0.065396,-0.084587,-0.186626,-0.041043,-0.218444,-0.225234,0.335119,-0.056357,0.209788,0.054403,-0.08594,-0.193436,-0.186599,-0.08482,0.033574,-0.210184,0.076691,0.204034,0.062613,0.245435,0.068221,-0.45144,-0.070539,-0.011297,0.02813,0.155096,-0.112479,-0.049177,0.147256,-0.06791,-0.28868,0.081939,0.48628,0.146187,0.072519,0.005233,-0.354676,-0.040827,0.030193,0.159068,-0.307432,-0.051171,-0.017451,-0.214887,-0.281106
8106,Syntace X-12 Thru-Axle,null,null,-0.110553,0.461155,-0.092399,-0.211452,0.086827,-0.097228,0.008033,0.014183,-0.273628,0.331923,-0.070231,0.074582,0.197569,-0.114663,-0.215661,0.22819,-0.276834,0.349969,-0.048092,0.0304,-0.181953,-0.224502,0.046441,-0.088605,-0.333525,0.394107,-0.066288,0.184407,0.110556,0.003837,-0.059059,-0.044206,-0.089404,0.14161,-0.114212,0.011316,0.061722,0.038276,0.125171,-0.056961,-0.288179,-0.094804,-0.074027,-0.094403,-0.035195,-0.118287,0.05189,0.247926,-0.052398,-0.102337,0.315697,0.366378,-0.085513,-0.104751,-0.078523,-0.175507,0.13707,0.085777,0.239931,-0.359485,-0.145667,-0.052554,-0.126985,-0.301346
8573,Favero Assioma Duo Power Meter Pedals,null,null,-0.195125,0.076063,-0.123037,-0.199493,-0.1197,-0.111365,0.155358,-0.250004,-0.120483,-0.117252,0.337808,0.112302,0.064779,0.025176,0.023591,-0.167678,0.049096,-0.000021,-0.248472,0.042313,0.059337,0.007617,0.289489,-0.156267,-0.296374,0.574214,0.138097,-0.143211,0.0284,0.114901,-0.21998,-0.255076,0.085584,0.007216,-0.104609,0.239961,-0.072515,-0.09141,0.0664,-0.025675,-0.256833,0.012132,0.136809,-0.105336,-0.002548,-0.202149,0.059011,0.076528,0.188575,-0.237893,0.292474,0.219997,0.216723,0.058116,-0.058758,-0.207899,0.028984,0.111756,0.024254,0.084243,-0.154167,-0.095285,-0.013901,0.128867
8574,Garmin Vector 3 Power Meter Pedals,null,null,-0.104534,0.343814,-0.182754,-0.300663,-0.059985,-0.261894,0.138958,0.15685,-0.349196,0.191516,0.144489,0.058088,0.150355,-0.114639,-0.321562,0.099425,-0.283442,0.341891,0.005597,0.002426,-0.144989,-0.181975,0.060764,-0.210349,-0.295025,0.23255,-0.100263,0.041579,0.256974,-0.091567,-0.119376,-0.291979,0.012877,-0.05368,-0.210735,0.206825,0.187825,0.175599,0.219814,-0.065073,-0.392398,0.021884,0.01782,-0.243798,-0.010316,-0.313384,0.104036,0.257942,-0.132448,-0.177221,0.147244,0.396789,0.047815,-0.133682,0.060595,-0.039427,0.122417,-0.060579,0.153542,-0.094638,-0.1718,-0.053157,-0.00964,-0.306549
8576,Favero Assioma Uno Power Meter Pedals,null,null,-0.255447,0.301033,-0.121023,-0.186737,-0.058451,-0.10586,0.152009,0.073176,-0.258284,0.225284,-0.071697,0.030859,0.086227,0.038618,-0.032801,0.059629,-0.293653,0.295385,0.188075,0.100319,-0.227565,-0.0847,0.08111,-0.236714,-0.298951,0.340107,-0.093481,0.113814,0.11742,0.031561,-0.218124,-0.136624,0.004583,0.098907,-0.117837,-0.080686,0.042074,0.12886,0.146076,0.010153,-0.547353,-0.053709,-0.062508,-0.03564,0.002792,-0.24171,-0.051567,0.16022,-0.113004,-0.02851,0.168937,0.264314,0.000657,-0.036872,-0.037972,0.048282,0.082942,0.051497,0.132688,-0.356605,-0.108769,-0.008342,-0.103931,-0.280918
8581,SRM EXAKT Single Power Meter Pedals,null,null,-0.142274,0.051974,0.03572,0.025184,0.121923,-0.116254,0.203516,0.107915,-0.171279,-0.028636,-0.08953,-0.019945,0.051969,0.136785,-0.067166,0.347416,-0.062684,0.127478,0.342674,-0.078706,-0.121729,-0.229167,0.037968,0.385314,-0.024748,0.207655,0.048755,0.130341,-0.376832,-0.097683,0.06452,0.148039,0.270863,-0.065627,0.300037,0.268445,-0.213841,0.292246,0.255229,0.133911,-0.302927,0.154912,0.155754,0.045916,0.074119,-0.309311,0.095256,0.388545,-0.17506,0.0386,0.138418,0.377231,-0.029813,0.233043,0.026676,0.028127,0.186849,0.147996,0.511517,-0.21162,-0.018769,-0.236138,-0.207553,-0.4104
8583,Stages Ultegra R8000 Power LR Power Meter Crankset,null,null,-0.057737,0.379916,-0.215833,-0.197687,0.033735,-0.214709,0.25602,-0.03738,-0.26521,0.246273,0.087345,-0.035927,0.211047,0.011326,-0.148788,0.101737,-0.399752,0.29654,0.022737,-0.189997,-0.034509,-0.178005,-0.017514,-0.258633,-0.280197,0.273905,-0.079911,0.150981,0.162579,-0.077953,-0.083642,-0.192372,0.037443,-0.001891,-0.250363,0.133915,0.030679,0.1867,0.038947,0.01743,-0.50157,-0.142366,-0.03417,-0.04577,0.087265,-0.315253,0.03601,0.222028,-0.2342,-0.159251,0.155559,0.3918,0.132624,0.012489,0.084283,-0.058591,0.107626,0.082527,0.256104,-0.167943,-0.216519,0.004381,-0.196926,-0.311936
8585,Stages XT M8000 Power L Power Meter Crankarm,null,null,0.000868,0.361402,0.069765,-0.253776,-0.013335,-0.248085,0.123169,-0.019348,-0.308097,0.398865,0.009596,0.074772,0.103392,-0.039167,-0.032071,0.196952,-0.151683,0.432499,-0.00296,0.184237,-0.082377,-0.308248,0.087271,-0.204595,-0.497382,0.392856,-0.080016,0.126186,0.135425,0.010767,-0.308466,-0.06671,0.018789,0.055407,-0.069679,-0.064528,0.128683,0.062354,0.318065,0.113238,-0.301066,0.00343,-0.14404,-0.133092,-0.005895,-0.054768,-0.017707,0.092225,0.138655,-0.285865,0.24292,0.261622,0.045404,-0.050555,-0.000812,-0.09764,0.028046,-0.032417,0.05249,-0.252132,-0.108462,-0.28802,-0.04779,-0.380212
8591,QUARQ Red DZero Compact BB30 Power Meter Crankset,null,null,-0.032332,0.256122,-0.060058,-0.417742,-0.05489,-0.167758,0.029717,0.080124,-0.340464,0.226949,-0.08022,0.053034,0.153203,-0.136157,-0.129967,0.178379,-0.320354,0.255612,0.148124,-0.038302,-0.219104,-0.229398,0.013844,-0.204417,-0.314818,0.293397,-0.07101,0.136982,0.141197,-0.020264,-0.214039,-0.077741,-0.046074,0.167547,-0.216234,-0.02479,0.14585,-0.059656,0.322425,-0.089168,-0.495736,-0.133698,-0.078378,-0.099227,0.100511,-0.166549,-0.081657,0.156735,-0.014178,-0.264393,0.175332,0.341327,0.096839,-0.040899,0.002452,-0.037619,0.119262,-0.096455,0.222227,-0.221604,-0.172415,-0.01831,-0.044133,-0.232642
8594,QUARQ XX1 Eagle DUB Power Meter Cranks,null,null,-0.14971,0.014489,-0.156706,-0.186116,-0.10133,0.139992,-0.30818,0.013001,0.164243,-0.51667,0.130547,0.281373,0.125482,0.16603,-0.078755,-0.450638,0.140672,0.224538,-0.298803,-0.257641,0.003186,-0.083469,0.364829,-0.072633,-0.1176,0.661225,0.103348,-0.207281,-0.099794,0.266024,-0.167093,-0.176706,0.042826,0.050393,0.159814,0.009381,-0.354626,-0.117351,-0.142447,0.09285,-0.219486,0.346383,0.328163,-0.21886,0.010132,-0.370193,0.201398,0.174943,-0.123844,-0.287604,0.215394,0.459042,0.272957,-0.106218,-0.050763,-0.093905,-0.114605,0.06237,0.007981,0.304992,0.082381,-0.154606,-0.010769,0.271668
8596,QUARQ DZero Compact GXP Power Meter Crankset,null,null,0.025668,0.375058,-0.142275,-0.279892,-0.063524,-0.171789,0.176972,0.012266,-0.185895,0.206707,0.123869,-0.016328,0.209464,-0.025275,-0.275463,0.259003,-0.233584,0.268661,0.191911,-0.071494,-0.072202,-0.15982,0.10224,-0.166601,-0.145348,0.370705,-0.027488,0.059703,0.076654,-0.015356,-0.096842,-0.179224,0.035155,-0.125204,-0.135962,0.002814,0.010153,0.205737,0.102812,-0.009699,-0.486459,-0.053852,-0.083511,-0.14919,0.086209,-0.201402,0.031569,0.121867,-0.103281,-0.162057,0.099278,0.292021,0.226875,-0.175723,0.092633,-0.045397,-0.06999,0.019779,0.164416,-0.284939,-0.179918,-0.100107,-0.170589,-0.262177
8601,QUARQ DZero Carbon Compact GXP Power Meter Crankset,null,null,-0.289444,0.262434,-0.056079,-0.155896,0.07751,-0.1467,0.110609,0.004328,-0.214441,0.207764,0.015263,-0.074292,0.221723,0.0295,-0.144337,0.20289,-0.153004,0.100454,0.157352,-0.115763,-0.008541,0.021467,0.110797,-0.195051,-0.213971,0.328931,-0.003182,0.119062,0.109015,-0.095014,-0.201881,-0.245044,0.046083,0.092025,-0.380933,0.219577,0.05673,0.100927,0.080968,0.078367,-0.472157,-0.011571,0.027896,0.12061,0.23346,-0.165292,-0.01386,0.185775,-0.17788,-0.287569,0.14424,0.373658,0.039438,-0.000547,-0.134846,-0.131473,-0.077364,0.00394,0.075651,-0.230266,-0.299347,-0.189069,-0.255074,-0.301175
8883,SIXPACK-RACING Kamikaze 780 20 mm 31.8 Riser Lenker,null,null,-0.104937,0.368779,-0.167728,-0.245091,0.176865,-0.072958,-0.020474,-0.030251,-0.306862,0.363626,-0.08296,0.084873,0.227937,-0.009713,-0.112895,0.253903,-0.150656,0.31756,0.17179,0.040049,-0.192503,-0.223069,0.150507,-0.129798,-0.185392,0.269722,0.029844,0.204095,-0.002567,0.061217,-0.029012,-0.119531,0.01806,0.066296,-0.212197,0.020347,-0.044806,0.046248,0.142923,-0.005921,-0.420461,0.14361,0.090482,-0.002737,0.059679,-0.143897,-0.062781,0.130166,-0.224669,0.02666,0.336927,0.320469,0.208414,-0.017703,-0.015281,-0.009475,0.089529,-0.050505,0.20475,-0.320598,-0.079069,0.005604,-0.274201,-0.268089
8886,Renthal Fatbar® Carbon 35 30 mm Riser Lenker,null,null,-0.16042,0.357765,-0.263773,-0.308962,0.026428,-0.174126,-0.050506,-0.069662,-0.339084,0.14567,0.10683,-0.043712,0.059215,-0.114243,-0.12937,0.069151,-0.238468,0.03333,0.103401,-0.074832,-0.119205,-0.015679,0.127972,-0.296317,-0.15404,0.201138,-0.08965,0.108355,0.25309,-0.105231,-0.160523,-0.322566,0.023149,0.00941,-0.387929,0.093601,0.084345,0.114841,0.03103,-0.104746,-0.468439,0.03066,0.000117,-0.077064,0.042555,-0.18308,-0.072221,0.237745,-0.27774,-0.113758,0.317896,0.401998,0.010197,-0.048675,-0.050584,0.00144,0.173049,-0.142095,0.302819,-0.325536,-0.132698,0.03071,-0.217125,-0.290738
8891,Truvativ Hussefelt Comp 40 mm 31.8 Riser Handlebars,null,null,-0.040034,0.421586,0.025182,-0.092967,-0.014512,-0.150287,0.243438,-0.015382,-0.335018,0.270351,-0.15283,-0.150837,0.224164,-0.087103,-0.11718,0.196022,0.211278,0.243438,0.112731,-0.169042,-0.142039,-0.099592,0.118487,-0.134376,-0.312317,0.187998,-0.101114,0.083652,-0.077935,0.024768,-0.216818,-0.182154,0.295735,0.083907,-0.375239,0.17517,-0.161605,0.173231,0.449373,0.026846,-0.527604,-0.078062,-0.032292,-0.052711,0.087723,-0.363235,-0.005688,0.145663,-0.216916,-0.160693,0.020198,0.29522,0.126384,-0.231971,-0.017433,0.108433,0.007516,0.184661,0.141768,-0.120763,-0.233105,-0.362107,-0.299081,-0.429402
9170,ESI Chunky Silicone Grips,null,null,-0.171488,-0.003628,0.145092,-0.300837,-0.011233,-0.062718,0.042682,-0.224224,0.056154,-0.116568,0.13148,0.24664,-0.066221,0.061238,0.034766,-0.192746,0.256229,0.311587,-0.13694,-0.180257,-0.044238,-0.127776,0.293502,-0.139855,-0.359332,0.512161,0.012842,-0.119925,0.051478,0.083135,-0.28578,-0.155348,0.155127,-0.003179,-0.149307,0.177228,-0.068177,0.082066,0.227358,0.093052,-0.304057,0.240065,0.061924,0.005139,0.13502,-0.140507,0.041883,-0.002488,0.148499,-0.263357,0.02447,0.384295,0.32229,-0.164911,0.020575,-0.185927,-0.086457,0.025569,0.02662,0.091681,-0.186243,-0.131628,0.033878,0.059971
9172,DMR Brendog Death Grip Lock On Grips,null,null,-0.072132,0.248268,-0.073764,-0.158723,0.104285,-0.230672,0.18036,-0.066359,-0.268237,0.292836,-0.0469,-0.070535,0.285644,0.089206,-0.102869,0.061758,-0.246105,0.373382,0.063318,0.113426,0.036752,-0.196071,0.079606,-0.141771,-0.427665,0.389046,0.011958,0.060159,0.071076,0.061979,-0.056434,-0.080875,0.080416,-0.105486,-0.159326,0.009727,0.061323,0.159301,0.153427,0.251455,-0.324476,0.15777,0.015249,0.037764,0.043889,-0.370234,0.060085,0.023894,-0.135179,-0.192316,0.138714,0.289188,0.061892,-0.035929,-0.094825,0.040031,0.025086,0.107023,0.036841,-0.100439,-0.297986,-0.157233,-0.118151,-0.376224
9173,Ergon GA3 Grips,null,null,0.059598,0.412777,0.099843,-0.256539,-0.14933,-0.150299,0.079792,-0.131006,-0.275105,0.439146,0.102091,0.03548,0.033069,-0.215185,-0.161289,0.32911,-0.043062,0.194611,0.145442,0.097662,-0.114222,-0.045137,0.185906,-0.252654,-0.298363,0.341179,-0.132515,0.076977,-0.027425,-0.051419,-0.271238,-0.13491,0.184541,0.033972,-0.238604,-0.09304,0.018829,0.168284,0.22987,0.015081,-0.455246,-0.081661,-0.080113,-0.175748,-0.158445,-0.143991,-0.039476,0.135781,0.009706,-0.321777,0.135065,0.213184,-0.03933,-0.253423,0.003679,-0.165043,0.142269,0.181446,0.069147,-0.280758,-0.092013,-0.332227,-0.247146,-0.386129
9174,Ergon GA2 Fat Grips - 2018 Model,null,null,-0.053803,0.360485,-0.074475,-0.334536,-0.003923,-0.093904,0.124032,-0.014252,-0.344953,0.166634,-0.124343,-0.09234,0.251043,-0.162942,-0.068815,0.158098,-0.124407,0.244239,0.089958,-0.234427,-0.189301,-0.14081,0.138388,-0.079625,-0.297989,0.284934,-0.272413,0.122256,0.115922,0.008244,-0.215463,-0.057802,0.112219,0.17676,-0.398412,0.117972,0.019197,0.021499,0.234501,-0.155481,-0.498348,-0.104988,-0.021486,-0.008601,0.115216,-0.307995,-0.162765,0.128877,-0.172822,-0.108234,0.138818,0.223278,0.102876,-0.165436,-0.010579,0.148401,0.10347,0.007911,0.18377,-0.250572,-0.269709,-0.111101,-0.301117,-0.376395
9178,Ritchey WCS Ture Grips,null,null,-0.194515,-0.030004,-0.177092,-0.089199,-0.21684,0.1608,-0.373966,-0.020077,-0.108204,-0.52795,0.122324,0.220656,0.081575,0.052163,-0.098283,-0.337341,0.044579,-0.042062,-0.348638,-0.2806,0.055312,0.179444,0.344461,-0.019058,-0.132457,0.620374,0.157426,-0.451554,-0.074455,0.248399,-0.377573,-0.206142,0.193101,0.177363,0.179,-0.057318,-0.409953,-0.096201,-0.136304,-0.014421,-0.326765,0.17088,0.10456,-0.149698,-0.068141,-0.267388,0.098971,0.37212,0.049252,-0.250851,0.186917,0.367593,-0.044833,-0.15777,-0.161979,-0.167376,-0.0747,0.00175,0.129122,0.298112,0.182745,-0.240836,0.068975,0.211012
9181,SRAM Lockring Foam Grips,null,null,-0.015245,0.393377,0.005018,-0.312461,0.043201,-0.132913,0.102173,-0.057241,-0.282142,0.169471,-0.047736,-0.04702,0.164546,0.018483,-0.221211,0.432966,-0.114645,0.267369,0.115197,-0.039643,-0.056469,-0.190284,0.075946,-0.129466,-0.242512,0.250799,-0.087145,0.04662,-0.030072,-0.048928,-0.174315,-0.049812,0.075129,-0.10544,-0.076958,0.129532,-0.067909,0.265001,0.393142,0.142067,-0.508607,-0.157261,-0.055861,-0.034824,0.08822,-0.29265,0.077331,0.155379,-0.129916,-0.04921,0.05086,0.329866,0.079623,-0.118458,0.169053,-0.026097,0.027954,0.16729,0.189659,-0.176388,-0.307663,-0.174028,-0.184211,-0.256879
9184,Ergon GS1 Grips,null,null,-0.081655,0.486708,-0.153335,-0.171763,0.112893,-0.229632,0.061812,0.00946,-0.542075,0.276944,-0.045746,-0.084835,0.144497,-0.008844,-0.188348,-0.047505,-0.115121,0.31969,0.136447,0.088725,-0.236666,-0.153166,0.231087,-0.110128,-0.227008,0.176401,-0.120542,0.176432,0.154842,-0.115224,-0.150094,-0.219012,0.092068,0.044666,-0.232924,0.112258,0.062258,0.111586,-0.057446,-0.074556,-0.372651,-0.000916,0.007949,-0.050774,0.05806,-0.183438,-0.026501,0.205748,-0.346965,-0.138219,0.19063,0.344855,-0.07296,-0.227843,-0.032571,0.076207,-0.009116,-0.002753,-0.006516,-0.20435,-0.064749,-0.156592,-0.167939,-0.450969
9185,Ergon GD1 Factory Grips - Closeout,null,null,-0.22348,0.008496,-0.058857,-0.225915,-0.101397,-0.034986,-0.083194,-0.270127,0.053573,0.030875,0.059462,0.166348,-0.040856,0.061889,-0.011627,-0.053353,0.053193,-0.051368,-0.255194,-0.186674,-0.039355,-0.150316,0.110678,-0.129506,-0.139966,0.730044,0.216568,-0.154171,-0.172077,0.243023,-0.09183,-0.231089,0.190803,0.136287,-0.009697,-0.013044,-0.096711,-0.064332,0.111897,0.187979,-0.212766,0.127141,0.024983,0.01141,0.072299,-0.211969,0.024387,-0.01423,0.173864,-0.310959,0.193892,0.339707,0.335191,-0.044232,0.009218,-0.241523,-0.085462,-0.027848,0.208924,-0.048099,-0.1,-0.120441,-0.151874,0.231902
9187,Race Face Half Nelson Lock On Grips,null,null,-0.018652,0.181679,-0.328804,0.020607,0.260056,-0.067989,-0.047158,-0.116999,-0.043288,0.10775,0.030456,0.067877,0.146698,0.181095,-0.075365,0.437284,-0.020385,0.087387,0.32149,0.158907,-0.126837,-0.244322,0.015696,0.274597,0.174767,0.116404,0.046727,0.080211,-0.308548,-0.041872,0.117132,-0.06447,0.253405,-0.123868,0.260072,0.229896,-0.29751,0.354565,0.213098,0.273188,-0.416891,0.19775,0.29207,-0.039491,-0.22581,-0.239683,0.088999,0.231389,-0.220556,0.061405,0.274125,0.27338,-0.031337,0.045704,-0.083409,-0.085414,0.265944,0.022807,0.490745,-0.088858,0.06651,0.003433,-0.046271,-0.489212
9188,SQlab 711 Team Grips,null,null,-0.195351,-0.192474,-0.138177,-0.009588,-0.238254,0.133175,-0.314064,-0.073312,0.007525,-0.402728,0.227894,0.296562,0.008221,0.177363,-0.21086,-0.378419,0.173251,0.104702,-0.187282,-0.160522,0.080814,0.082212,0.363462,-0.095136,-0.052061,0.669491,0.140337,-0.27522,-0.221464,0.285511,-0.193708,-0.184675,0.093144,0.243037,0.32329,-0.158881,-0.347918,0.034876,-0.236997,0.08506,-0.199755,0.27651,0.24948,-0.14292,-0.079711,-0.41659,0.047665,0.405142,-0.131167,-0.410334,0.089528,0.359782,0.068744,-0.111086,-0.162013,-0.061454,-0.058725,0.036622,-0.016121,0.25837,0.265847,-0.384544,-0.112888,0.122739
9191,Race Face Grippler Lock On Grips,null,null,-0.095234,0.254784,-0.032443,-0.182163,-0.058175,-0.255161,0.259234,0.132923,-0.282732,0.10953,-0.109521,-0.19214,0.152375,-0.168032,-0.087028,0.122875,-0.00219,0.358404,-0.058624,-0.06217,-0.119098,-0.122932,0.211933,-0.115741,-0.435473,0.253391,-0.090918,0.112167,0.219938,0.060658,-0.432457,-0.1176,0.152324,0.15725,-0.145203,0.21245,0.151538,0.000882,0.291406,-0.016466,-0.296672,-0.097911,-0.103608,-0.136734,0.111295,-0.167362,-0.092683,0.141733,-0.143538,-0.273783,0.234591,0.28496,-0.07428,-0.001405,-0.161612,-0.150969,0.094243,0.119279,0.088878,-0.254539,-0.17836,-0.203045,-0.240791,-0.425744
9409,Lizard Skins DSP 2.5 Handlebar Tape,null,null,-0.214074,0.277708,-0.188707,-0.063618,-0.056975,-0.205998,0.182512,-0.001442,-0.341344,0.150356,0.0288,-0.074817,0.202202,-0.042137,-0.096919,0.158257,-0.1303,0.255281,-0.024786,0.037723,-0.083258,-0.232702,0.056424,-0.118387,-0.419266,0.33219,-0.029825,0.183605,0.075152,0.037353,-0.261248,-0.212505,0.225598,0.053333,-0.201831,0.043572,0.00551,0.103543,0.215778,-0.076491,-0.38364,-0.065199,-0.004698,0.019431,0.043526,-0.25628,-0.005051,0.102953,-0.065642,-0.205596,0.25297,0.280337,-0.006179,-0.032009,-0.042792,-0.125236,-0.019271,0.051049,0.180326,-0.214962,-0.105555,-0.090605,-0.004698,-0.325261
